quote_date,paper,exch,open,high,low,close,volume,value
20061109,SK-GRONT,Fonds,564.37,564.37,564.37,564.37,0,0
20061108,SK-GRONT,Fonds,564.21,564.21,564.21,564.21,0,0
20061107,SK-GRONT,Fonds,563.03,563.03,563.03,563.03,0,0
20061106,SK-GRONT,Fonds,553.47,553.47,553.47,553.47,0,0
20061103,SK-GRONT,Fonds,551.34,551.34,551.34,551.34,0,0
20061102,SK-GRONT,Fonds,555.59,555.59,555.59,555.59,0,0
20061101,SK-GRONT,Fonds,555.32,555.32,555.32,555.32,0,0
20061031,SK-GRONT,Fonds,552.88,552.88,552.88,552.88,0,0
20061030,SK-GRONT,Fonds,555.49,555.49,555.49,555.49,0,0
20061027,SK-GRONT,Fonds,556.77,556.77,556.77,556.77,0,0
20061026,SK-GRONT,Fonds,558.89,558.89,558.89,558.89,0,0
20061025,SK-GRONT,Fonds,561.42,561.42,561.42,561.42,0,0
20061024,SK-GRONT,Fonds,563.55,563.55,563.55,563.55,0,0
20061023,SK-GRONT,Fonds,560.25,560.25,560.25,560.25,0,0
20061020,SK-GRONT,Fonds,560.47,560.47,560.47,560.47,0,0
20061019,SK-GRONT,Fonds,560.85,560.85,560.85,560.85,0,0
20061018,SK-GRONT,Fonds,557.17,557.17,557.17,557.17,0,0
20061017,SK-GRONT,Fonds,561.32,561.32,561.32,561.32,0,0
20061016,SK-GRONT,Fonds,557.67,557.67,557.67,557.67,0,0
20061013,SK-GRONT,Fonds,559.28,559.28,559.28,559.28,0,0
20061012,SK-GRONT,Fonds,552.73,552.73,552.73,552.73,0,0
20061011,SK-GRONT,Fonds,546.73,546.73,546.73,546.73,0,0
20061010,SK-GRONT,Fonds,541.93,541.93,541.93,541.93,0,0
20061009,SK-GRONT,Fonds,542.41,542.41,542.41,542.41,0,0
20061006,SK-GRONT,Fonds,538.46,538.46,538.46,538.46,0,0
20061005,SK-GRONT,Fonds,531.63,531.63,531.63,531.63,0,0
20061004,SK-GRONT,Fonds,527.68,527.68,527.68,527.68,0,0
20061003,SK-GRONT,Fonds,530.60,530.60,530.60,530.60,0,0
20061002,SK-GRONT,Fonds,526.11,526.11,526.11,526.11,0,0
20060929,SK-GRONT,Fonds,522.85,522.85,522.85,522.85,0,0
20060928,SK-GRONT,Fonds,524.74,524.74,524.74,524.74,0,0
20060927,SK-GRONT,Fonds,521.19,521.19,521.19,521.19,0,0
20060926,SK-GRONT,Fonds,519.27,519.27,519.27,519.27,0,0
20060925,SK-GRONT,Fonds,526.06,526.06,526.06,526.06,0,0
20060922,SK-GRONT,Fonds,528.42,528.42,528.42,528.42,0,0
20060921,SK-GRONT,Fonds,525.12,525.12,525.12,525.12,0,0
20060920,SK-GRONT,Fonds,520.60,520.60,520.60,520.60,0,0
20060919,SK-GRONT,Fonds,522.85,522.85,522.85,522.85,0,0
20060918,SK-GRONT,Fonds,520.61,520.61,520.61,520.61,0,0
20060915,SK-GRONT,Fonds,522.55,522.55,522.55,522.55,0,0
20060914,SK-GRONT,Fonds,525.97,525.97,525.97,525.97,0,0
20060913,SK-GRONT,Fonds,514.82,514.82,514.82,514.82,0,0
20060912,SK-GRONT,Fonds,507.09,507.09,507.09,507.09,0,0
20060911,SK-GRONT,Fonds,509.75,509.75,509.75,509.75,0,0
20060908,SK-GRONT,Fonds,504.45,504.45,504.45,504.45,0,0
20060907,SK-GRONT,Fonds,507.44,507.44,507.44,507.44,0,0
20060906,SK-GRONT,Fonds,511.36,511.36,511.36,511.36,0,0
20060905,SK-GRONT,Fonds,513.30,513.30,513.30,513.30,0,0
20060904,SK-GRONT,Fonds,507.37,507.37,507.37,507.37,0,0
20060901,SK-GRONT,Fonds,504.80,504.80,504.80,504.80,0,0
20060831,SK-GRONT,Fonds,508.23,508.23,508.23,508.23,0,0
20060830,SK-GRONT,Fonds,502.82,502.82,502.82,502.82,0,0
20060829,SK-GRONT,Fonds,498.97,498.97,498.97,498.97,0,0
20060828,SK-GRONT,Fonds,498.41,498.41,498.41,498.41,0,0
20060825,SK-GRONT,Fonds,500.63,500.63,500.63,500.63,0,0
20060824,SK-GRONT,Fonds,500.24,500.24,500.24,500.24,0,0
20060823,SK-GRONT,Fonds,501.75,501.75,501.75,501.75,0,0
20060822,SK-GRONT,Fonds,498.72,498.72,498.72,498.72,0,0
20060821,SK-GRONT,Fonds,500.09,500.09,500.09,500.09,0,0
20060818,SK-GRONT,Fonds,500.37,500.37,500.37,500.37,0,0
20060817,SK-GRONT,Fonds,495.31,495.31,495.31,495.31,0,0
20060816,SK-GRONT,Fonds,487.73,487.73,487.73,487.73,0,0
20060815,SK-GRONT,Fonds,482.90,482.90,482.90,482.90,0,0
20060814,SK-GRONT,Fonds,477.93,477.93,477.93,477.93,0,0
20060810,SK-GRONT,Fonds,476.36,476.36,476.36,476.36,0,0
20060809,SK-GRONT,Fonds,480.78,480.78,480.78,480.78,0,0
20060808,SK-GRONT,Fonds,475.56,475.56,475.56,475.56,0,0
20060807,SK-GRONT,Fonds,470.82,470.82,470.82,470.82,0,0
20060804,SK-GRONT,Fonds,475.88,475.88,475.88,475.88,0,0
20060803,SK-GRONT,Fonds,471.21,471.21,471.21,471.21,0,0
20060802,SK-GRONT,Fonds,473.95,473.95,473.95,473.95,0,0
20060801,SK-GRONT,Fonds,472.09,472.09,472.09,472.09,0,0
20060731,SK-GRONT,Fonds,472.62,472.62,472.62,472.62,0,0
20060728,SK-GRONT,Fonds,472.11,472.11,472.11,472.11,0,0
20060727,SK-GRONT,Fonds,469.67,469.67,469.67,469.67,0,0
20060726,SK-GRONT,Fonds,468.21,468.21,468.21,468.21,0,0
20060724,SK-GRONT,Fonds,460.74,460.74,460.74,460.74,0,0
20060721,SK-GRONT,Fonds,467.52,467.52,467.52,467.52,0,0
20060720,SK-GRONT,Fonds,466.87,466.87,466.87,466.87,0,0
20060719,SK-GRONT,Fonds,450.65,450.65,450.65,450.65,0,0
20060718,SK-GRONT,Fonds,453.66,453.66,453.66,453.66,0,0
20060717,SK-GRONT,Fonds,459.94,459.94,459.94,459.94,0,0
20060714,SK-GRONT,Fonds,466.90,466.90,466.90,466.90,0,0
20060713,SK-GRONT,Fonds,475.96,475.96,475.96,475.96,0,0
20060712,SK-GRONT,Fonds,475.87,475.87,475.87,475.87,0,0
